gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,20,1,0,1,0,0,0,0,0,0,0,1,1,44.35,927.15,Not Churn
1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70,70.00,Churn
1,1,0,0,8,1,0,2,0,1,0,0,0,0,0,1,1,74.5,606.55,Churn
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,3,44.85,435.40,Churn
1,1,0,0,24,1,1,2,0,0,0,0,0,0,0,1,1,76.1,1712.70,Churn
1,0,0,0,35,1,0,1,1,1,1,0,0,0,1,0,2,61.2,2021.20,Not Churn
1,0,1,1,23,1,0,2,0,1,1,1,0,0,1,0,2,86.8,1940.80,Not Churn
0,1,0,0,6,1,0,2,0,0,0,0,1,1,0,1,1,89.35,567.80,Not Churn
0,0,0,0,12,1,0,0,2,2,2,2,2,2,0,0,2,19.7,220.35,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.25,20.25,Not Churn
0,0,1,1,71,1,0,2,0,0,1,0,0,0,2,0,1,76.05,5436.45,Not Churn
1,1,1,0,35,1,1,2,0,0,1,0,1,1,0,1,1,100.8,3437.50,Not Churn
1,0,1,1,40,1,1,1,0,0,1,0,1,1,0,1,1,74.55,3015.75,Not Churn
0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,2,73.6,73.60,Churn
1,0,0,0,23,1,0,1,0,0,0,0,1,1,1,1,3,64.9,1509.80,Not Churn
0,1,0,0,4,1,1,2,0,0,0,0,1,1,0,1,1,95.45,396.10,Churn
1,0,0,0,4,1,0,2,0,0,1,1,0,1,0,1,1,90.4,356.65,Not Churn
0,0,1,1,68,0,2,1,0,1,1,1,1,1,2,0,3,60.3,4109.00,Not Churn
1,0,0,1,38,1,1,2,0,1,0,0,0,0,0,1,2,81.85,3141.70,Not Churn
1,0,1,1,52,1,1,0,2,2,2,2,2,2,2,0,2,24.8,1229.10,Not Churn
1,1,1,0,32,1,1,2,0,0,0,0,0,0,0,1,1,74.9,2303.35,Churn
1,0,1,1,29,1,0,1,0,0,1,1,1,1,2,0,2,75.55,2054.40,Not Churn
1,1,1,1,38,1,1,2,0,1,0,0,1,1,0,0,1,101.15,3741.85,Not Churn
1,0,0,1,48,1,1,1,1,0,1,0,1,1,1,1,3,78.75,3682.45,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,3,19.25,19.25,Not Churn
0,0,0,0,22,1,0,2,1,0,0,1,0,1,0,1,1,89.05,1886.25,Not Churn
0,0,0,0,43,1,1,2,1,1,1,1,1,1,2,0,3,115.05,4895.10,Not Churn
0,1,1,0,5,1,0,2,0,0,0,0,0,0,0,1,1,69.35,341.60,Not Churn
1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,1,80.6,415.55,Churn
1,0,1,1,51,1,1,2,1,1,0,1,1,1,1,0,3,110.05,5686.40,Not Churn
1,0,0,0,71,1,0,0,2,2,2,2,2,2,2,1,3,19.9,1355.10,Not Churn
0,0,1,1,38,1,0,1,1,1,0,1,1,1,1,0,3,80.3,3058.65,Churn
1,1,1,0,24,1,0,2,0,0,1,0,1,1,0,1,1,93.15,2231.05,Churn
1,0,1,0,35,1,1,2,0,0,0,1,1,0,0,1,3,91.5,3236.35,Not Churn
0,1,0,0,54,1,1,1,1,1,0,1,1,1,1,0,3,82.45,4350.10,Churn
0,0,1,1,72,0,2,1,0,1,1,1,1,1,2,1,1,60,4264.00,Not Churn
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.8,44.80,Not Churn
0,0,1,1,9,1,0,1,1,0,0,0,0,0,1,0,2,48.6,422.30,Not Churn
1,0,0,0,69,0,2,1,1,1,0,1,1,1,2,1,3,60.05,4176.70,Not Churn
0,0,1,0,52,1,1,2,0,1,0,1,1,1,0,1,3,102.7,5138.10,Not Churn
0,1,1,0,11,1,0,2,0,0,0,1,1,0,0,1,1,82.9,880.05,Not Churn
0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,70.35,139.05,Churn
0,1,1,1,28,0,2,1,0,0,0,0,1,0,0,1,1,35.9,973.65,Not Churn
0,1,0,0,17,1,1,2,0,0,1,0,0,0,0,1,3,82.65,1470.05,Not Churn
0,0,1,1,35,1,0,0,2,2,2,2,2,2,2,1,2,19.85,739.35,Not Churn
0,0,0,0,8,1,0,0,2,2,2,2,2,2,1,1,2,19.2,161.95,Not Churn
1,0,0,0,46,1,1,2,0,1,1,0,1,0,1,1,3,94.9,4422.95,Not Churn
0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,1,73.85,511.25,Churn
0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,2,80.6,155.80,Churn
1,0,1,1,68,1,1,1,0,1,1,1,0,1,1,1,3,75.8,5293.95,Churn
0,0,0,0,43,1,1,2,0,1,1,0,1,1,2,1,1,104.6,4759.85,Churn
0,0,0,0,68,1,1,1,1,1,1,1,1,1,2,1,1,88.15,6148.45,Not Churn
0,0,0,0,36,1,0,2,0,1,0,0,1,1,0,1,3,94.8,3565.65,Not Churn
1,0,1,0,63,1,1,2,0,1,1,0,1,1,0,1,1,103.4,6603.00,Churn
0,1,0,0,32,1,0,1,0,1,0,1,0,0,0,0,3,54.65,1830.10,Not Churn
0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,85.75,6223.80,Not Churn
0,0,1,1,66,1,1,1,1,1,1,0,0,0,0,1,3,67.45,4508.65,Not Churn
1,0,0,0,63,1,0,0,2,2,2,2,2,2,1,0,2,20.5,1328.15,Not Churn
0,0,0,1,41,1,0,0,2,2,2,2,2,2,1,1,3,20.25,865.00,Not Churn
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,72.1,72.10,Not Churn
0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,1,90.4,168.20,Churn
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,3,19.45,1303.50,Not Churn
0,0,0,0,23,0,2,1,0,0,0,0,1,1,0,1,1,44.95,996.85,Not Churn
0,1,1,0,64,1,0,2,1,1,1,0,0,1,1,0,3,97,6430.90,Not Churn
1,0,1,1,37,1,1,1,1,0,1,1,0,0,2,1,3,62.8,2278.75,Not Churn
1,0,0,1,17,1,0,1,0,0,0,0,0,0,1,0,2,44.6,681.40,Not Churn
0,1,0,0,7,1,0,2,0,0,0,0,1,1,0,1,1,89.15,574.35,Not Churn
1,0,1,1,4,1,1,2,0,1,1,0,0,0,0,1,3,84.8,371.90,Churn
0,1,0,0,21,0,2,1,1,0,0,0,1,0,0,1,1,41.9,840.10,Churn
0,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,3,80.25,846.00,Churn
0,1,0,0,16,1,1,1,1,0,0,0,0,0,0,1,1,54.1,889.00,Not Churn
1,0,1,0,64,1,1,2,0,1,0,1,1,1,2,1,1,105.25,6823.40,Not Churn
1,1,1,0,27,0,2,1,1,0,0,0,0,0,0,0,3,30.75,805.10,Churn
1,0,1,1,42,1,1,2,1,0,0,0,1,1,1,0,1,97.1,4016.75,Not Churn
1,0,0,1,5,1,0,0,2,2,2,2,2,2,0,0,2,20.2,83.75,Not Churn
0,0,0,0,41,1,0,2,0,1,0,1,1,1,2,1,3,98.8,3959.15,Not Churn
1,0,1,0,58,1,0,1,0,0,1,0,0,0,1,0,3,50.3,2878.55,Not Churn
0,0,0,0,47,1,0,0,2,2,2,2,2,2,2,1,2,20.55,945.70,Not Churn
1,0,0,0,18,1,0,2,0,0,0,1,0,0,0,1,3,75.9,1373.05,Not Churn
1,0,0,0,5,1,0,2,0,0,1,0,1,1,0,0,3,96.5,492.55,Churn
1,0,1,0,23,1,0,1,1,0,0,0,0,1,0,1,3,59.95,1406.00,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.15,19.15,Not Churn
1,0,1,0,71,1,1,2,0,0,1,0,1,1,1,1,3,98.65,6962.85,Not Churn
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,112.6,8126.65,Not Churn
1,0,1,1,33,1,0,0,2,2,2,2,2,2,1,0,2,20.6,690.25,Not Churn
1,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1,1,85.65,181.50,Churn
1,0,0,1,24,0,2,1,1,0,0,1,0,0,2,0,2,35.75,830.80,Not Churn
0,0,1,1,56,1,1,2,0,1,1,1,0,1,1,1,3,99.75,5608.40,Not Churn
1,0,0,0,37,1,0,2,0,1,0,0,1,1,0,1,3,96.1,3646.80,Not Churn
0,0,0,0,43,1,1,1,0,1,1,1,1,1,1,0,3,85.1,3662.25,Not Churn
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,25.35,25.35,Not Churn
0,0,1,0,25,1,1,2,0,0,1,1,1,1,0,1,3,104.95,2566.50,Churn
0,0,0,0,61,1,1,1,1,1,1,1,1,1,2,0,1,89.65,5308.70,Not Churn
1,0,0,0,17,1,1,2,0,0,1,1,0,0,1,0,1,86.75,1410.25,Not Churn
0,0,1,0,41,1,0,2,0,1,1,1,0,0,1,1,3,86.2,3339.05,Not Churn
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,50.65,50.65,Churn
1,1,1,1,72,0,2,1,1,1,1,1,1,1,2,1,3,64.8,4732.35,Not Churn
1,0,0,0,1,1,1,2,0,1,0,0,0,1,0,1,3,90.85,90.85,Churn
1,0,0,0,48,1,1,2,0,1,1,0,1,1,2,1,3,108.1,5067.45,Not Churn
1,1,1,0,11,1,0,0,2,2,2,2,2,2,0,0,2,19.95,214.75,Churn
0,1,1,0,55,1,1,2,0,1,1,0,0,0,0,1,1,85.45,4874.70,Churn
0,0,0,0,42,0,2,1,1,1,1,1,0,1,1,1,1,54.75,2348.45,Not Churn
1,0,0,0,44,1,1,2,0,0,1,0,0,1,0,1,2,90.4,4063.00,Not Churn
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,44,44.00,Not Churn
0,0,0,0,27,1,1,2,0,0,0,0,1,1,0,1,3,95.6,2595.25,Not Churn
1,1,1,0,27,1,1,1,0,1,1,1,1,1,0,1,3,84.8,2309.55,Not Churn
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,44.3,89.30,Not Churn
0,0,0,0,19,1,0,0,2,2,2,2,2,2,0,0,2,19.9,367.55,Not Churn
0,1,1,0,42,1,1,2,0,0,0,0,1,1,0,1,1,95.05,3944.50,Not Churn
0,0,0,0,66,1,1,1,1,1,1,1,1,1,2,1,3,90.05,5965.95,Not Churn
1,1,1,0,33,1,1,2,1,0,1,1,1,1,0,1,3,109.9,3694.70,Not Churn
0,0,0,0,34,1,0,2,0,1,0,0,0,0,0,1,3,73.95,2524.45,Churn
1,1,0,0,33,0,2,1,0,0,1,1,1,1,0,1,1,54.6,1803.70,Not Churn
0,0,1,1,23,1,0,0,2,2,2,2,2,2,1,0,2,20.05,415.10,Not Churn
0,0,0,0,32,1,0,0,2,2,2,2,2,2,1,0,3,19.75,624.15,Not Churn
0,0,0,0,11,1,0,0,2,2,2,2,2,2,1,0,3,20.05,237.70,Not Churn
1,0,1,1,69,1,1,2,0,0,1,0,1,1,0,1,3,99.45,7007.60,Churn
0,0,1,0,68,1,0,1,1,0,0,1,0,0,1,0,3,55.9,3848.80,Not Churn
1,0,0,0,20,1,0,0,2,2,2,2,2,2,2,1,2,19.7,419.40,Not Churn
1,0,0,0,72,1,0,0,2,2,2,2,2,2,2,1,3,19.8,1468.75,Not Churn
1,0,1,1,60,1,1,2,1,0,1,0,1,0,1,1,3,95.4,5812.00,Not Churn
1,1,1,1,32,1,0,2,0,1,0,0,1,1,0,1,2,93.95,2861.45,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,19.9,19.90,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,19.6,19.60,Churn
1,1,0,0,3,1,1,2,0,1,0,0,0,0,0,1,1,81.35,233.70,Churn
0,0,1,0,46,1,1,0,2,2,2,2,2,2,1,1,3,24.45,1066.15,Not Churn
0,0,1,0,29,1,1,2,0,0,0,0,0,0,0,1,1,74.95,2149.05,Not Churn
1,0,0,0,51,1,1,2,0,1,1,1,0,0,0,1,1,87.35,4473.00,Not Churn
0,1,1,0,48,1,0,2,0,0,0,0,0,0,0,1,3,70.65,3545.05,Not Churn
0,0,1,1,16,1,0,2,0,1,0,0,0,0,0,0,3,73.25,1195.75,Not Churn
1,0,1,0,70,1,1,2,0,1,1,1,0,1,2,1,3,98.7,6858.90,Not Churn
0,0,1,1,40,1,1,0,2,2,2,2,2,2,2,1,2,24.8,1024.70,Not Churn
0,0,1,1,22,1,0,2,0,1,0,0,0,1,0,0,1,83.3,1845.90,Churn
0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,3,75.3,75.30,Churn
0,0,1,1,5,1,1,0,2,2,2,2,2,2,0,1,2,24.3,132.25,Not Churn
0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,3,69.85,515.45,Not Churn
1,0,0,1,29,1,1,2,0,1,1,1,0,1,1,0,3,100.55,2830.45,Not Churn
1,0,1,1,44,1,1,0,2,2,2,2,2,2,1,0,2,25.7,1110.50,Not Churn
0,0,0,0,10,0,2,1,1,1,1,0,0,0,0,0,3,40.7,449.30,Not Churn
0,1,1,0,55,1,1,1,0,0,0,0,0,0,0,0,3,51.65,2838.55,Not Churn
1,1,1,0,52,1,1,2,0,1,1,0,1,1,1,1,3,105.1,5376.40,Not Churn
0,0,1,1,10,1,1,2,0,0,0,0,0,1,0,0,1,85.95,858.60,Not Churn
1,0,0,0,18,1,1,2,0,0,0,0,0,0,0,1,3,75.6,1395.05,Not Churn
0,0,1,0,68,1,1,1,1,0,0,1,0,0,1,0,3,58.25,3975.70,Not Churn
0,0,1,1,61,1,0,0,2,2,2,2,2,2,0,1,2,19.4,1182.55,Churn
0,0,1,1,72,0,2,1,1,1,1,1,1,1,2,1,3,65.2,4784.45,Not Churn
1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,53.45,119.50,Not Churn
1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,3,45.4,518.90,Churn
1,0,1,0,41,1,0,0,2,2,2,2,2,2,2,1,1,19.75,899.45,Not Churn
0,0,0,0,26,0,2,1,0,0,1,1,1,0,0,1,3,44.45,1183.80,Not Churn
1,0,1,0,36,1,0,0,2,2,2,2,2,2,1,0,3,20.85,720.05,Not Churn
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,114.05,8468.20,Not Churn
1,0,1,0,35,1,1,2,0,0,0,1,0,1,0,1,3,89.85,3161.20,Not Churn
1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,55.05,55.05,Not Churn
0,0,1,1,16,1,1,2,1,0,1,1,1,1,0,1,1,112.95,1882.55,Not Churn
0,1,0,0,49,1,1,2,1,0,0,0,1,1,0,0,3,101.55,5070.40,Not Churn
0,0,1,0,54,1,1,2,1,1,1,1,1,1,1,1,2,114.65,6049.50,Not Churn
0,0,0,1,18,1,1,1,1,0,0,0,0,1,0,0,1,64.8,1166.70,Not Churn
0,0,1,0,36,1,0,2,0,0,0,0,0,1,0,0,1,80.4,2937.65,Not Churn
0,0,0,0,60,1,1,2,0,1,1,0,1,1,0,1,1,105.9,6396.45,Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,69.55,69.55,Churn
0,0,1,1,52,1,1,0,2,2,2,2,2,2,2,1,3,25.05,1270.25,Not Churn
1,0,1,1,8,1,0,2,0,0,1,0,1,1,0,1,1,94.75,759.55,Not Churn
1,0,1,1,72,1,0,2,1,1,0,1,1,1,2,0,3,105.5,7611.55,Not Churn
0,0,0,0,64,1,1,0,2,2,2,2,2,2,1,0,2,24.7,1642.75,Not Churn
0,1,0,0,22,1,0,1,1,0,1,1,0,1,0,1,2,69.75,1545.40,Not Churn
1,0,1,0,60,0,2,1,0,1,1,1,1,1,0,1,3,60.2,3582.40,Not Churn
0,0,1,1,28,1,0,2,0,0,0,0,0,1,0,1,1,81.05,2227.10,Churn
0,0,1,0,61,1,1,0,2,2,2,2,2,2,2,0,2,24.4,1417.90,Not Churn
0,0,0,0,24,1,1,2,0,1,1,0,1,1,0,1,1,104.15,2494.65,Not Churn
1,0,1,1,28,1,0,2,0,1,1,1,1,0,1,0,3,92.9,2768.35,Not Churn
0,0,1,1,30,1,0,1,0,1,1,1,1,1,2,0,3,80.8,2369.30,Not Churn
1,0,1,0,2,1,0,0,2,2,2,2,2,2,0,0,2,20,38.00,Not Churn
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,75.1,75.10,Not Churn
1,0,0,1,6,1,0,0,2,2,2,2,2,2,0,0,2,19.65,100.90,Not Churn
0,0,1,0,24,1,0,1,0,1,0,0,1,1,0,1,3,69.45,1614.05,Not Churn
1,0,1,1,4,1,1,2,0,0,1,0,1,1,0,0,1,101.15,385.90,Churn
1,0,0,0,7,1,1,2,0,1,0,0,1,1,0,1,1,99.8,673.25,Churn
1,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,116.05,8404.90,Not Churn
1,0,0,0,70,0,2,1,0,0,0,1,0,1,2,1,2,40.05,2799.75,Not Churn
1,1,1,0,64,1,1,2,0,0,1,1,1,1,2,0,1,102.1,6538.45,Not Churn
1,0,1,1,72,1,1,2,0,1,0,0,1,0,1,1,1,89.7,6588.95,Not Churn
0,0,0,1,44,1,0,0,2,2,2,2,2,2,2,0,2,19.9,868.10,Not Churn
0,0,1,1,13,1,0,1,0,0,0,0,0,1,0,0,1,55.95,734.35,Churn
0,1,0,0,17,1,0,0,2,2,2,2,2,2,1,0,2,20.65,330.60,Not Churn
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,55,55.00,Churn
1,0,1,0,9,1,0,1,0,0,1,0,1,1,0,1,2,70.05,564.40,Not Churn
1,0,1,0,24,1,0,1,1,0,0,1,0,0,0,0,2,53.6,1315.35,Not Churn
0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,1,1,74.7,74.70,Churn
1,0,0,0,24,1,1,2,0,1,0,0,0,0,0,1,1,80.25,1861.50,Churn
1,1,1,1,35,1,0,1,0,1,0,1,1,1,0,1,1,76.05,2747.20,Not Churn
0,0,1,1,7,1,0,1,1,1,1,1,1,0,0,1,1,75.7,554.05,Not Churn
1,0,0,0,5,1,0,2,0,0,0,1,1,1,0,1,1,96.1,453.40,Churn
0,0,0,1,15,1,0,2,0,0,0,0,0,0,0,0,3,69,994.80,Churn
1,0,1,1,11,1,0,0,2,2,2,2,2,2,2,0,2,19.65,225.75,Not Churn
0,0,1,0,48,0,2,1,1,0,1,0,0,1,0,1,3,45.3,2145.00,Churn
0,1,0,0,20,1,0,2,0,0,0,0,0,1,0,1,1,81.45,1671.60,Not Churn
0,0,1,0,72,1,1,2,0,1,1,1,1,1,1,1,3,108.5,8003.80,Not Churn
0,0,1,1,8,1,0,2,0,1,0,0,1,0,0,1,1,83.55,680.05,Churn
1,0,1,1,72,1,1,2,0,0,0,0,0,1,2,1,3,84.5,6130.85,Not Churn
0,0,0,0,15,1,1,2,0,1,0,0,1,1,0,1,1,100.15,1415.00,Not Churn
1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,1,3,88.6,6201.95,Not Churn
1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,74.35,74.35,Churn
1,0,1,1,63,1,1,2,0,1,1,0,1,1,2,1,3,104.8,6597.25,Not Churn
0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,1,59,114.15,Not Churn
0,0,1,0,2,1,0,2,1,0,0,0,0,0,0,1,1,74.4,139.40,Churn
1,1,1,0,61,1,1,1,0,1,0,0,0,1,1,0,3,64.05,3902.60,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.4,20.40,Not Churn
1,0,0,0,22,0,2,1,0,1,1,0,0,1,1,1,3,43.75,903.60,Churn
1,0,1,0,28,1,0,1,1,1,0,1,0,0,0,0,2,60.9,1785.65,Not Churn
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,3,19.8,1397.65,Not Churn
0,1,0,0,5,0,2,1,0,1,0,0,0,0,0,0,1,28.45,131.05,Churn
0,0,0,0,12,1,1,2,1,1,1,0,0,1,0,1,3,99.7,1238.45,Churn
1,0,0,0,34,1,1,2,1,1,1,1,1,1,1,0,3,116.25,3899.05,Not Churn
0,1,1,0,71,1,1,2,1,0,0,0,0,0,2,1,3,80.7,5676.00,Not Churn
0,0,1,1,70,1,1,1,1,0,0,0,0,1,1,0,3,65.2,4543.15,Not Churn
0,0,1,1,52,1,0,2,1,0,1,1,0,0,0,1,3,84.05,4326.80,Not Churn
1,0,0,1,69,1,1,1,1,1,1,1,1,0,2,1,3,79.45,5502.55,Not Churn
0,1,0,0,20,1,1,2,0,1,1,0,0,1,0,1,1,94.1,1782.40,Churn
1,0,0,1,11,1,1,2,0,0,1,0,0,0,0,1,2,78,851.80,Not Churn
1,0,1,0,2,1,0,2,0,0,0,1,1,1,0,1,1,94.2,167.50,Churn
0,0,1,1,6,1,1,2,0,0,0,1,0,0,0,1,1,80.5,502.85,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.85,19.85,Not Churn
1,1,1,1,20,1,0,2,1,0,1,1,0,1,1,0,3,94.3,1818.30,Not Churn
1,0,0,0,61,1,1,2,1,0,1,0,1,1,0,1,1,106.45,6300.15,Not Churn
0,1,1,0,5,1,1,2,0,0,0,0,0,0,0,1,1,74.35,334.80,Churn
0,0,0,0,56,1,1,2,0,1,0,1,1,1,0,1,3,105.45,5916.95,Not Churn
1,0,0,0,30,1,1,2,1,1,1,1,0,0,0,1,3,95,2852.40,Not Churn
1,0,0,0,40,1,1,2,0,0,1,1,1,1,0,0,3,104.8,4131.95,Churn
0,0,0,0,28,1,0,1,1,0,0,1,0,0,1,0,2,54.3,1546.30,Not Churn
0,1,1,0,5,1,0,2,0,0,0,0,0,0,0,0,1,70.05,302.60,Not Churn
0,1,1,0,27,1,0,2,1,0,0,0,0,0,0,1,3,75.2,1929.35,Churn
1,0,0,0,12,1,0,0,2,2,2,2,2,2,0,0,3,20.05,265.45,Not Churn
1,0,1,1,67,1,1,2,0,1,1,0,1,1,1,1,1,105.4,6989.45,Not Churn
1,1,1,0,29,1,1,1,0,0,0,0,0,0,0,1,1,51.6,1442.00,Not Churn
1,0,1,1,55,1,1,2,0,0,0,0,0,1,0,0,3,85.5,4713.40,Not Churn
0,0,0,0,23,1,1,2,0,0,0,0,0,0,0,0,3,75.6,1758.60,Churn
1,0,1,0,34,1,1,2,0,0,1,0,1,1,0,1,1,100.05,3480.00,Churn
1,0,0,0,52,1,0,2,1,0,1,0,1,0,1,0,1,91.25,4738.30,Not Churn
1,1,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,115.75,8399.15,Not Churn
1,0,1,1,58,1,1,2,0,1,0,1,1,0,1,1,3,94.7,5430.35,Not Churn
1,0,1,1,35,1,0,0,2,2,2,2,2,2,2,0,2,19.6,686.95,Not Churn
0,1,0,0,56,1,1,2,0,1,1,1,1,0,2,1,3,99.9,5706.30,Not Churn
0,0,1,1,24,1,0,0,2,2,2,2,2,2,2,1,3,21.1,490.65,Not Churn
1,0,1,1,70,1,0,0,2,2,2,2,2,2,2,0,3,20.05,1360.25,Not Churn
1,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,79.95,174.45,Not Churn
1,1,1,1,68,1,1,2,0,0,1,1,1,1,1,1,3,107.15,7379.80,Not Churn
0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,1,85,85.00,Churn
1,0,0,0,12,1,1,2,0,0,1,0,1,0,0,1,1,89.55,1021.75,Not Churn
0,0,1,0,63,1,1,2,0,1,0,0,0,0,0,1,3,81.55,5029.05,Not Churn
0,0,1,1,33,1,0,1,1,1,1,0,0,0,1,1,2,58.45,1955.40,Not Churn
0,0,1,0,69,1,0,2,0,1,0,0,1,1,1,1,3,95.65,6744.20,Not Churn
0,0,1,1,60,1,0,1,0,1,1,1,1,1,2,1,3,80.6,4946.70,Not Churn
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,113.1,8248.50,Not Churn
0,0,0,0,11,1,1,1,0,0,0,0,0,1,0,1,2,58.95,601.60,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.55,19.55,Not Churn
1,0,0,0,10,1,1,2,0,0,0,0,1,0,0,1,3,86.05,834.10,Churn
1,0,0,0,13,0,2,1,1,0,0,1,1,0,0,1,3,45.55,597.00,Churn
1,0,1,1,34,1,0,2,0,0,0,0,0,1,1,1,3,78.95,2647.20,Not Churn
1,0,1,1,39,1,0,2,0,1,0,0,1,0,0,1,2,86.3,3266.00,Churn
0,0,0,0,65,1,1,2,0,1,0,1,1,1,1,1,3,105.05,6744.25,Not Churn
1,1,1,0,50,1,1,2,1,1,1,0,1,0,1,1,3,101.9,5265.50,Not Churn
1,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,2,19.75,311.60,Not Churn
1,0,1,1,72,1,1,2,1,1,1,0,1,1,2,1,3,110.3,7966.90,Not Churn
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,115.6,8220.40,Not Churn
1,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,3,19.35,1153.25,Not Churn
0,0,1,1,23,1,1,0,2,2,2,2,2,2,2,1,3,25.6,514.75,Not Churn
1,0,0,0,32,1,1,2,0,1,0,0,0,0,0,1,3,80.35,2596.15,Churn
0,0,1,1,56,1,1,1,1,0,1,0,0,1,1,1,3,68.75,3808.00,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,19.9,19.90,Not Churn
1,0,0,0,38,1,0,1,1,1,0,1,1,0,1,0,2,70.6,2708.20,Not Churn
1,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,1,70.2,760.05,Not Churn
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,49.3,49.30,Not Churn
1,0,1,0,56,1,1,2,0,1,0,1,1,1,1,1,1,107.25,6033.30,Not Churn
1,0,1,0,3,1,1,0,2,2,2,2,2,2,0,1,2,23.6,89.05,Not Churn
1,0,1,1,7,1,0,1,1,0,0,0,1,1,0,0,3,69.7,516.15,Not Churn
1,0,1,1,59,1,1,2,0,0,1,0,1,1,2,1,3,99.5,5861.75,Not Churn
1,0,0,0,7,1,0,1,0,0,1,1,1,0,0,0,3,64.3,445.95,Not Churn
1,0,1,1,71,1,0,1,1,0,1,1,0,1,2,1,3,70.85,4973.40,Not Churn
1,0,1,1,15,1,0,2,1,0,0,1,1,1,1,0,1,101.9,1667.25,Not Churn
1,0,1,0,71,1,1,1,1,1,0,1,1,0,2,0,3,73.5,5357.75,Not Churn
0,0,0,0,35,1,1,2,0,0,1,0,1,1,0,1,1,100.25,3527.60,Churn
0,0,0,0,11,0,2,1,0,1,1,1,0,0,1,1,3,40.4,422.60,Not Churn
0,0,1,1,60,1,0,0,2,2,2,2,2,2,2,1,3,19.25,1103.25,Not Churn
1,1,0,0,47,1,1,1,0,1,0,1,0,0,2,0,3,59.6,2754.00,Not Churn
0,0,0,0,11,1,0,1,0,0,1,1,0,1,1,0,3,64.9,697.25,Not Churn
1,0,1,0,56,1,1,2,0,1,0,0,1,1,1,0,3,100.3,5614.45,Churn
0,1,1,0,28,1,1,2,0,1,1,1,1,1,0,1,1,110.85,3204.40,Not Churn
